,date,open,high,low,close,volume,outstanding_share,turnover
2125,2013-10-14,1670.73,1671.51,1656.73,1662.17,2857565600.0,599914960.0,4.763284449515978
2126,2013-10-15,1665.63,1666.97,1646.65,1656.26,2492118000.0,599914960.0,4.154118777101341
2127,2013-10-16,1652.58,1652.58,1626.26,1634.22,2403668400.0,599914960.0,4.006681880378513
2128,2013-10-17,1642.33,1647.24,1625.47,1627.18,1935584400.0,599914960.0,3.2264312928619083
2129,2013-10-18,1630.55,1647.77,1628.09,1636.8,1879275600.0,599914960.0,3.132569989586524
2130,2013-10-21,1640.28,1659.57,1626.55,1657.58,2319049200.0,599914960.0,3.8656298886095457
2131,2013-10-22,1656.64,1656.64,1636.19,1640.07,2247644600.0,599914960.0,3.746605352198585
2132,2013-10-23,1646.93,1670.0,1634.91,1638.5,2626610800.0,599914960.0,4.37830521845963
2133,2013-10-24,1633.93,1640.62,1618.61,1621.6,2123207000.0,599914960.0,3.5391799531053536
2134,2013-10-25,1622.01,1635.84,1601.66,1611.52,2451471600.0,599914960.0,4.086365174157351
2135,2013-10-28,1614.68,1616.98,1600.8,1610.69,1618887500.0,599914960.0,2.698528304745059
2136,2013-10-29,1615.43,1655.93,1606.34,1633.72,3636820800.0,599914960.0,6.062227219671268
2137,2013-10-30,1634.28,1654.39,1624.53,1653.42,2820064200.0,599914960.0,4.700773256262854
2138,2013-10-31,1645.12,1645.12,1629.29,1631.05,2553654000.0,599914960.0,4.2566933153325595
2139,2013-11-01,1633.03,1650.53,1628.12,1644.75,2064178000.0,599914960.0,3.4407843405005267
2140,2013-11-04,1654.11,1659.76,1635.34,1638.51,1650443900.0,599914960.0,2.7511297601246683
2141,2013-11-05,1629.79,1637.44,1611.24,1633.66,1958425600.0,599914960.0,3.264505355892442
2142,2013-11-06,1623.85,1630.83,1613.36,1614.21,1874947200.0,599914960.0,3.1253549669773197
2143,2013-11-07,1615.5,1619.37,1601.6,1610.58,1590901000.0,599914960.0,2.651877526108034
2144,2013-11-08,1603.22,1613.41,1585.62,1587.44,1688198000.0,599914960.0,2.814062179746276
2145,2013-11-11,1587.59,1596.47,1579.38,1591.14,1486765000.0,599914960.0,2.478292923383674
2146,2013-11-12,1595.65,1611.54,1595.65,1610.78,1573497400.0,599914960.0,2.6228674144082023
2147,2013-11-13,1599.0,1599.19,1568.16,1569.24,2017126600.0,599914960.0,3.3623542243387297
2148,2013-11-14,1571.6,1574.58,1559.57,1572.73,1808942800.0,599914960.0,3.015332039727764
2149,2013-11-15,1573.91,1622.85,1573.68,1604.82,2982386400.0,599914960.0,4.971348605809063
2150,2013-11-18,1618.16,1676.87,1610.04,1675.16,4571072000.0,599914960.0,7.619533275182869
2151,2013-11-19,1674.72,1675.88,1656.44,1659.53,2975057200.0,599914960.0,4.959131540910398
2152,2013-11-20,1671.55,1676.46,1652.39,1663.76,2315943600.0,599914960.0,3.86045315489382
2153,2013-11-21,1654.45,1654.45,1626.08,1648.09,2772275000.0,599914960.0,4.6211132991249295
2154,2013-11-22,1651.94,1655.65,1637.99,1642.5,2442465600.0,599914960.0,4.071353046438449
2155,2013-11-25,1633.84,1659.33,1628.91,1633.78,2270731200.0,599914960.0,3.7850884732062693
2156,2013-11-26,1633.84,1641.38,1628.7,1630.94,1662768800.0,599914960.0,2.771674171952638
2157,2013-11-27,1630.48,1657.78,1627.89,1648.79,2465412800.0,599914960.0,4.1096038011787535
2158,2013-11-28,1651.63,1680.82,1648.96,1664.62,2818300400.0,599914960.0,4.69783317288837
2159,2013-11-29,1668.95,1671.44,1656.73,1661.41,1946335600.0,599914960.0,3.2443524995609376
2160,2013-12-02,1662.39,1695.63,1655.0,1678.87,4727674800.0,599914960.0,7.880574940154851
2161,2013-12-03,1672.2,1686.36,1663.62,1681.51,2624594800.0,599914960.0,4.374944742168124
2162,2013-12-04,1678.96,1709.58,1674.99,1699.18,3522377600.0,599914960.0,5.8714615151454135
2163,2013-12-05,1700.53,1703.13,1689.39,1692.38,2476064400.0,599914960.0,4.127358984346714
2164,2013-12-06,1688.02,1692.09,1669.64,1675.26,2299745200.0,599914960.0,3.833451994596034
2165,2013-12-09,1681.21,1687.53,1666.34,1669.87,1949270000.0,599914960.0,3.2492438594963526
2166,2013-12-10,1673.52,1679.45,1664.03,1670.55,1925156200.0,599914960.0,3.2090484958068055
2167,2013-12-11,1662.09,1662.25,1632.73,1639.18,2426478600.0,599914960.0,4.044704269418452
2168,2013-12-12,1634.47,1641.97,1628.62,1631.91,1693933200.0,599914960.0,2.8236222013866765
2169,2013-12-13,1617.31,1631.56,1614.97,1626.41,1649595200.0,599914960.0,2.7497150596144495
2170,2013-12-16,1627.1,1631.09,1601.69,1602.46,1971217200.0,599914960.0,3.2858277113142837
2171,2013-12-17,1604.71,1607.43,1593.43,1597.26,1550867700.0,599914960.0,2.5851459013457507
2172,2013-12-18,1596.64,1606.64,1592.91,1598.68,1275789700.0,599914960.0,2.1266175792649014
2173,2013-12-19,1605.64,1609.07,1578.92,1580.11,1735139200.0,599914960.0,2.8923086032060277
2174,2013-12-20,1580.91,1583.41,1534.1,1537.41,2679794000.0,599914960.0,4.466956449960841
2175,2013-12-23,1541.37,1553.56,1528.65,1541.26,1549020700.0,599914960.0,2.5820671316481256
2176,2013-12-24,1547.2,1557.23,1528.16,1539.6,1515066500.0,599914960.0,2.525468776441248
2177,2013-12-25,1542.04,1547.86,1533.64,1547.36,1326352400.0,599914960.0,2.210900691658031
2178,2013-12-26,1543.87,1543.87,1522.59,1524.88,1747730000.0,599914960.0,2.9132962445210566
2179,2013-12-27,1528.35,1559.82,1524.19,1550.22,1943872800.0,599914960.0,3.240247251043715
2180,2013-12-30,1557.51,1560.11,1544.11,1547.92,1787598000.0,599914960.0,2.979752330230271
2181,2013-12-31,1541.58,1578.24,1539.88,1574.78,2361629000.0,599914960.0,3.9366062816636544
2182,2014-01-02,1570.05,1570.05,1553.48,1561.1,1572548100.0,599914960.0,2.6212850234639924
2183,2014-01-03,1553.45,1554.52,1529.15,1536.07,2189922800.0,599914960.0,3.650388715093886
2184,2014-01-06,1534.5,1534.5,1498.6,1512.93,2491819800.0,599914960.0,4.153621706649889
2185,2014-01-07,1500.98,1515.64,1497.78,1510.65,1547408300.0,599914960.0,2.5793794173760896
2186,2014-01-08,1512.09,1527.89,1504.43,1515.33,1772188600.0,599914960.0,2.9540663563382386
2187,2014-01-09,1511.98,1525.72,1500.57,1503.88,1634130500.0,599914960.0,2.723936905990809
2188,2014-01-10,1500.0,1506.78,1493.5,1498.27,1693272600.0,599914960.0,2.822521045316156
2189,2014-01-13,1500.86,1510.32,1489.23,1494.61,1711106000.0,599914960.0,2.852247591892024
2190,2014-01-14,1493.89,1505.46,1482.91,1499.28,1766276400.0,599914960.0,2.9442112928805777
2191,2014-01-15,1496.83,1498.9,1480.18,1488.51,1472035700.0,599914960.0,2.453740610169148
2192,2014-01-16,1489.05,1504.43,1482.76,1493.09,1744088600.0,599914960.0,2.9072263842195234
2193,2014-01-17,1487.8,1489.6,1470.86,1475.67,1800564400.0,599914960.0,3.001366060282944
2194,2014-01-20,1472.39,1476.88,1459.45,1464.84,1277569700.0,599914960.0,2.129584666466727
2195,2014-01-21,1467.15,1488.71,1467.15,1478.88,1267746900.0,599914960.0,2.11321101244083
2196,2014-01-22,1480.84,1514.79,1478.08,1514.12,2415884000.0,599914960.0,4.027044099717067
2197,2014-01-23,1511.79,1514.97,1496.66,1499.03,1743047600.0,599914960.0,2.905491138277332
2198,2014-01-24,1493.69,1514.11,1491.02,1502.06,1897613200.0,599914960.0,3.1631369886158534
2199,2014-01-27,1491.82,1491.82,1475.5,1478.86,1902341400.0,599914960.0,3.1710184390134226
2200,2014-01-28,1483.41,1492.43,1477.25,1487.8,1494576200.0,599914960.0,2.4913134354909237
2201,2014-01-29,1493.21,1498.58,1488.7,1494.49,1478746600.0,599914960.0,2.464927028990909
2202,2014-01-30,1489.51,1489.72,1475.77,1477.34,1276934300.0,599914960.0,2.1285255163498507
2203,2014-02-07,1467.36,1475.72,1458.49,1475.34,1382621000.0,599914960.0,2.304694985435936
2204,2014-02-10,1480.6,1507.36,1480.52,1505.83,2427684400.0,599914960.0,4.046714220962251
2205,2014-02-11,1505.66,1536.46,1500.84,1528.32,3420919200.0,599914960.0,5.702340211686003
2206,2014-02-12,1528.88,1537.89,1521.27,1527.0,2381377600.0,599914960.0,3.9695252807164536
2207,2014-02-13,1525.52,1548.62,1519.38,1528.02,3524063600.0,599914960.0,5.874271913472536
2208,2014-02-14,1527.21,1536.36,1525.15,1534.24,2123573200.0,599914960.0,3.539790372955527
2209,2014-02-17,1545.18,1549.9,1529.19,1538.1,2693001200.0,599914960.0,4.488971570237221
2210,2014-02-18,1535.89,1535.89,1505.42,1508.54,2530762400.0,599914960.0,4.218535240394739
2211,2014-02-19,1507.49,1541.45,1504.95,1533.4,3162630000.0,599914960.0,5.271797189388309
2212,2014-02-20,1537.94,1556.42,1519.36,1520.14,3612635200.0,599914960.0,6.021912172351895
2213,2014-02-21,1517.92,1521.77,1496.09,1505.33,2424011200.0,599914960.0,4.040591353147786
2214,2014-02-24,1492.28,1492.28,1458.17,1468.06,2888480000.0,599914960.0,4.814815753219423
2215,2014-02-25,1469.26,1475.97,1437.01,1440.89,2617136000.0,599914960.0,4.362511646650718
2216,2014-02-26,1434.86,1447.17,1429.61,1444.2,2325252800.0,599914960.0,3.875970687578786
2217,2014-02-27,1449.14,1462.12,1437.64,1452.46,3246858000.0,599914960.0,5.412197088734043
2218,2014-02-28,1447.77,1467.1,1437.31,1464.32,2594021600.0,599914960.0,4.323982185741793
2219,2014-03-03,1459.86,1467.71,1452.14,1462.69,2983984000.0,599914960.0,4.974011649917848
2220,2014-03-04,1458.68,1468.46,1448.69,1464.28,2625804800.0,599914960.0,4.376961694704196
2221,2014-03-05,1466.01,1466.96,1445.67,1448.33,2035846000.0,599914960.0,3.393557646903821
2222,2014-03-06,1446.57,1466.03,1435.94,1459.51,2521621200.0,599914960.0,4.203297747400732
2223,2014-03-07,1456.09,1472.08,1451.71,1455.58,2346084200.0,599914960.0,3.9106946091159323
2224,2014-03-10,1442.98,1442.99,1407.49,1408.87,2530510400.0,599914960.0,4.2181151808583
2225,2014-03-11,1406.07,1420.9,1403.31,1412.73,1889792000.0,599914960.0,3.1500998074793802
2226,2014-03-12,1408.05,1429.3,1403.28,1418.7,2271845000.0,599914960.0,3.7869450696812095
2227,2014-03-13,1425.84,1451.29,1421.69,1437.39,2647944800.0,599914960.0,4.413866925405561
2228,2014-03-14,1429.78,1438.67,1416.68,1426.4,1966609200.0,599914960.0,3.2781466226479834
2229,2014-03-17,1435.27,1438.37,1421.42,1434.16,1498997400.0,599914960.0,2.498683146691324
2230,2014-03-18,1437.54,1438.93,1425.74,1427.63,1802443200.0,599914960.0,3.004497837493501
2231,2014-03-19,1422.34,1422.34,1406.55,1418.71,1602253200.0,599914960.0,2.67080054146341
2232,2014-03-20,1415.67,1432.51,1406.26,1406.92,2055904400.0,599914960.0,3.4269930524819716
2233,2014-03-21,1402.81,1468.94,1402.18,1464.08,4341838000.0,599914960.0,7.237422450675342
2234,2014-03-24,1468.81,1486.85,1462.18,1477.53,4190667200.0,599914960.0,6.985435402377697
2235,2014-03-25,1473.18,1483.32,1464.54,1470.12,2558127600.0,599914960.0,4.264150372246093
2236,2014-03-26,1476.25,1480.14,1462.57,1467.08,1991206400.0,599914960.0,3.319147767210206
2237,2014-03-27,1464.17,1486.37,1450.45,1464.53,2586058400.0,599914960.0,4.310708304390342
2238,2014-03-28,1465.03,1483.59,1463.53,1472.05,2601458200.0,599914960.0,4.336378276014321
2239,2014-03-31,1473.15,1477.88,1457.83,1465.78,1957416400.0,599914960.0,3.262823117463182
2240,2014-04-01,1463.71,1481.01,1461.18,1473.14,1668913300.0,599914960.0,2.7819164569591663
2241,2014-04-02,1475.94,1492.75,1473.83,1491.3,2338082600.0,599914960.0,3.897356718692263
2242,2014-04-03,1498.11,1504.54,1476.02,1477.49,2596637200.0,599914960.0,4.328342137025555
2243,2014-04-04,1471.49,1491.05,1469.7,1490.33,1588061400.0,599914960.0,2.64714418856966
2244,2014-04-08,1488.65,1543.41,1488.06,1534.75,4336018000.0,599914960.0,7.227721075667125
2245,2014-04-09,1535.21,1539.74,1525.1,1530.88,2462313600.0,599914960.0,4.104437735641731
2246,2014-04-10,1532.22,1587.62,1522.49,1570.4,4852679600.0,599914960.0,8.088945806585654
2247,2014-04-11,1568.24,1576.94,1557.51,1565.31,3740053600.0,599914960.0,6.234306275676139
2248,2014-04-14,1562.19,1568.52,1547.86,1557.7,2101796000.0,599914960.0,3.5034898946343995
2249,2014-04-15,1550.43,1550.53,1521.0,1523.22,2407461600.0,599914960.0,4.013004776543662
2250,2014-04-16,1519.24,1536.92,1518.43,1527.05,1912048000.0,599914960.0,3.1871983989197403
2251,2014-04-17,1533.07,1534.6,1517.05,1520.56,1625876300.0,599914960.0,2.710177955888948
2252,2014-04-18,1513.68,1524.73,1503.64,1521.28,1937480600.0,599914960.0,3.2295920741833144
2253,2014-04-21,1510.18,1526.02,1493.25,1493.76,1897348800.0,599914960.0,3.1626962594831776
2254,2014-04-22,1492.08,1510.87,1487.77,1509.55,2050533600.0,599914960.0,3.4180404502664845
2255,2014-04-23,1504.54,1514.73,1502.64,1507.04,1864788800.0,599914960.0,3.1084219003306734
2256,2014-04-24,1506.59,1523.25,1504.19,1510.28,1591494300.0,599914960.0,2.6528664996118785
2257,2014-04-25,1516.68,1522.24,1500.6,1501.05,2402751800.0,599914960.0,4.005153997159864
2258,2014-04-28,1499.68,1505.11,1481.71,1483.78,1955266800.0,599914960.0,3.2592399429412464
2259,2014-04-29,1484.0,1497.67,1478.51,1496.01,1878896400.0,599914960.0,3.1319378999983596
2260,2014-04-30,1499.12,1500.35,1491.44,1494.81,1887391600.0,599914960.0,3.146098573704513
2261,2014-05-05,1490.1,1493.85,1473.03,1487.53,1957922400.0,599914960.0,3.263666570341903
2262,2014-05-06,1484.01,1497.71,1480.67,1485.25,1753224400.0,599914960.0,2.9224548759377496
2263,2014-05-07,1481.94,1485.49,1475.31,1476.18,1591290700.0,599914960.0,2.652527118176883
2264,2014-05-08,1474.73,1499.74,1471.65,1478.72,1726268600.0,599914960.0,2.877522174142815
2265,2014-05-09,1482.32,1486.89,1474.52,1480.74,1539190700.0,599914960.0,2.5656814759211874
2266,2014-05-12,1492.63,1513.12,1483.46,1508.39,2820170800.0,599914960.0,4.70095094811438
2267,2014-05-13,1507.0,1510.89,1498.4,1503.52,2010458400.0,599914960.0,3.351238982271754
2268,2014-05-14,1504.42,1510.33,1498.6,1500.82,1528214100.0,599914960.0,2.547384549303455
2269,2014-05-15,1499.22,1503.09,1487.1,1488.77,1613387900.0,599914960.0,2.6893610054331702
2270,2014-05-16,1489.5,1493.19,1480.83,1487.74,1346617800.0,599914960.0,2.244681146141113
2271,2014-05-19,1482.04,1482.17,1454.41,1459.21,1575537700.0,599914960.0,2.626268396440722
2272,2014-05-20,1466.05,1468.9,1456.44,1460.82,1243534100.0,599914960.0,2.072850625361968
2273,2014-05-21,1454.49,1474.94,1447.94,1474.14,1191695200.0,599914960.0,1.9864402114593043
2274,2014-05-22,1472.34,1493.18,1469.42,1471.55,1551253300.0,599914960.0,2.5857886591126182
2275,2014-05-23,1472.41,1484.59,1471.23,1484.38,1188546500.0,599914960.0,1.9811916342276246
2276,2014-05-26,1493.34,1495.78,1480.69,1486.05,1209119000.0,599914960.0,2.0154839945981675
2277,2014-05-27,1484.82,1488.67,1478.31,1479.73,1250144700.0,599914960.0,2.0838698538206146
2278,2014-05-28,1479.5,1493.15,1474.85,1491.76,1557102400.0,599914960.0,2.5955385409958773
2279,2014-05-29,1492.66,1497.68,1483.81,1484.31,1429096700.0,599914960.0,2.3821654655853224
2280,2014-05-30,1485.1,1490.06,1478.0,1482.1,1360237400.0,599914960.0,2.2673836971826806
2281,2014-06-03,1482.44,1491.04,1476.74,1477.52,1304082000.0,599914960.0,2.173778096815589
2282,2014-06-04,1478.2,1478.44,1459.53,1466.39,1365307400.0,599914960.0,2.275834894999118
2283,2014-06-05,1465.54,1484.71,1463.04,1484.24,1276574100.0,599914960.0,2.1279250979172115
2284,2014-06-06,1484.52,1484.52,1464.53,1472.27,1202046400.0,599914960.0,2.003694656989384
2285,2014-06-09,1466.64,1489.77,1466.15,1475.35,1345680000.0,599914960.0,2.2431179245805106
2286,2014-06-10,1479.86,1493.94,1474.2,1493.53,1896658400.0,599914960.0,3.16154542970557
2287,2014-06-11,1489.37,1493.13,1483.51,1488.76,1299223100.0,599914960.0,2.1656787822060646
2288,2014-06-12,1486.89,1490.01,1481.83,1483.86,1407643300.0,599914960.0,2.34640473043046
2289,2014-06-13,1483.58,1509.02,1483.44,1502.96,2190008400.0,599914960.0,3.650531401984041
2290,2014-06-16,1503.66,1521.96,1501.34,1518.7,2403881600.0,599914960.0,4.007037264081562
2291,2014-06-17,1512.46,1512.46,1500.33,1501.94,1646147100.0,599914960.0,2.743967411647811
2292,2014-06-18,1501.19,1504.5,1493.72,1495.43,1552385600.0,599914960.0,2.5876760932916225
2293,2014-06-19,1496.66,1500.99,1473.67,1478.04,1693815600.0,599914960.0,2.8234261736030053
2294,2014-06-20,1475.94,1485.16,1474.44,1484.48,1338516100.0,599914960.0,2.231176398734914
2295,2014-06-23,1483.66,1489.31,1474.93,1475.76,1305632200.0,599914960.0,2.1763621297258533
2296,2014-06-24,1471.73,1481.15,1470.59,1480.13,1265998000.0,599914960.0,2.1102957659198895
2297,2014-06-25,1477.09,1477.09,1466.4,1469.95,1171418900.0,599914960.0,1.9526415877343681
2298,2014-06-26,1471.65,1480.83,1471.61,1478.01,1303932200.0,599914960.0,2.1735283947578172
2299,2014-06-27,1475.72,1480.82,1468.21,1473.76,1632084000.0,599914960.0,2.7205255891601703
2300,2014-06-30,1475.72,1486.96,1475.72,1482.4,1656844500.0,599914960.0,2.7617989389696165
2301,2014-07-01,1486.79,1488.14,1476.39,1481.66,1519737700.0,599914960.0,2.533255213372242
2302,2014-07-02,1481.33,1486.4,1476.58,1484.84,1672272500.0,599914960.0,2.787515917256006
2303,2014-07-03,1481.85,1492.1,1479.06,1489.54,1718850600.0,599914960.0,2.8651570882646435
2304,2014-07-04,1489.82,1495.04,1489.46,1492.46,1584462000.0,599914960.0,2.641144338190866
2305,2014-07-07,1493.07,1497.72,1488.51,1492.84,1596980200.0,599914960.0,2.662010962353731
2306,2014-07-08,1491.72,1493.84,1484.13,1491.96,1372506900.0,599914960.0,2.287835762588751
2307,2014-07-09,1490.94,1491.97,1474.87,1475.14,1872713400.0,599914960.0,3.1216314392293203
2308,2014-07-10,1475.18,1478.71,1468.73,1471.17,1657442800.0,599914960.0,2.762796246988073
2309,2014-07-11,1462.35,1474.07,1460.91,1468.54,1821782800.0,599914960.0,3.036735073251049
2310,2014-07-14,1468.69,1483.0,1466.41,1482.78,1982969200.0,599914960.0,3.3054171544580253
2311,2014-07-15,1481.11,1487.2,1478.44,1484.66,2157233600.0,599914960.0,3.595898992083811
2312,2014-07-16,1482.33,1490.19,1480.6,1483.18,2454217600.0,599914960.0,4.09094248958219
2313,2014-07-17,1479.12,1479.29,1468.38,1473.67,1648474100.0,599914960.0,2.7478462947481757
2314,2014-07-18,1466.58,1486.27,1464.75,1478.76,2090198000.0,599914960.0,3.4841571545407035
2315,2014-07-21,1478.72,1483.62,1474.8,1479.84,1676029600.0,599914960.0,2.7937786382256578
2316,2014-07-22,1476.22,1500.5,1475.6,1495.93,2484082800.0,599914960.0,4.14072487873948
2317,2014-07-23,1495.25,1512.37,1494.93,1506.76,2857820800.0,599914960.0,4.763709843141768
2318,2014-07-24,1508.98,1546.19,1508.98,1541.9,4431152800.0,599914960.0,7.38630155180661
2319,2014-07-25,1546.52,1557.58,1541.3,1557.02,3120610400.0,599914960.0,5.201754595351314
2320,2014-07-28,1566.33,1617.48,1566.33,1609.48,6666410400.0,599914960.0,11.112258977505745
2321,2014-07-29,1610.91,1621.06,1601.98,1611.85,4680623200.0,599914960.0,7.802144490612469
2322,2014-07-30,1606.72,1619.18,1598.26,1601.38,4433815600.0,599914960.0,7.390740180908307
2323,2014-07-31,1602.67,1622.65,1597.27,1621.85,3474391600.0,599914960.0,5.791473511512365
2324,2014-08-01,1616.79,1639.32,1607.56,1607.97,4426750400.0,599914960.0,7.37896317838115
2325,2014-08-04,1614.9,1644.96,1608.31,1644.63,4454097600.0,599914960.0,7.424548305979901
2326,2014-08-05,1644.23,1646.32,1622.03,1632.41,3319083200.0,599914960.0,5.532589485683104
2327,2014-08-06,1624.03,1626.92,1602.99,1619.01,3283637200.0,599914960.0,5.473504444696628
2328,2014-08-07,1619.2,1623.0,1592.04,1593.42,3558256800.0,599914960.0,5.931268658477862
2329,2014-08-08,1595.19,1600.8,1586.09,1595.66,2841162400.0,599914960.0,4.73594190749969
2330,2014-08-11,1601.3,1621.71,1600.68,1619.25,2772883600.0,599914960.0,4.622127776243486
2331,2014-08-12,1615.14,1615.14,1601.56,1607.91,2499988200.0,599914960.0,4.16723763648101
2332,2014-08-13,1609.46,1619.18,1596.22,1610.14,3010419600.0,599914960.0,5.0180772288125635
2333,2014-08-14,1610.39,1614.58,1595.17,1596.84,2794567200.0,599914960.0,4.658272232451079
2334,2014-08-15,1598.52,1615.88,1593.22,1612.0,2740658800.0,599914960.0,4.568412162950562
2335,2014-08-18,1614.22,1623.9,1607.44,1613.13,2629049800.0,599914960.0,4.382370794687301
2336,2014-08-19,1614.39,1615.21,1598.06,1609.09,2840078400.0,599914960.0,4.734134984731836
2337,2014-08-20,1605.5,1605.51,1596.96,1600.34,2410818200.0,599914960.0,4.018599902892904
2338,2014-08-21,1599.55,1600.28,1576.32,1587.02,2727797600.0,599914960.0,4.546973791085323
2339,2014-08-22,1585.11,1596.28,1583.61,1594.18,2395343600.0,599914960.0,3.9928052469303315
2340,2014-08-25,1594.71,1595.44,1575.71,1577.42,2650126400.0,599914960.0,4.4175034408210125
2341,2014-08-26,1575.78,1584.15,1568.74,1573.39,2362160000.0,599914960.0,3.937491407115435
2342,2014-08-27,1573.52,1578.69,1569.98,1572.79,1641932100.0,599914960.0,2.7369414158300036
2343,2014-08-28,1573.53,1580.68,1563.4,1563.89,2079015400.0,599914960.0,3.4655168459209618
2344,2014-08-29,1570.4,1582.28,1565.52,1581.28,2201280000.0,599914960.0,3.669320064963874
2345,2014-09-01,1582.02,1587.39,1576.22,1586.02,2213287200.0,599914960.0,3.689334901733406
2346,2014-09-02,1588.62,1609.01,1581.14,1607.5,3468071200.0,599914960.0,5.780938018281791
2347,2014-09-03,1609.3,1628.18,1608.95,1624.03,3840963600.0,599914960.0,6.402513449572919
2348,2014-09-04,1626.91,1638.89,1621.24,1637.29,3270024800.0,599914960.0,5.450813895356101
2349,2014-09-05,1643.28,1657.6,1641.11,1656.24,4187043600.0,599914960.0,6.979395212948182
2350,2014-09-09,1657.61,1660.01,1642.44,1645.11,3066428000.0,599914960.0,5.111437794450067
2351,2014-09-10,1637.48,1637.48,1626.11,1629.98,2930072200.0,599914960.0,4.884145912947395
2352,2014-09-11,1627.96,1648.96,1619.48,1622.82,3645671200.0,599914960.0,6.076979977295449
2353,2014-09-12,1619.05,1630.28,1614.54,1630.2,2846877000.0,599914960.0,4.74546759093989
2354,2014-09-15,1625.87,1626.05,1614.23,1624.07,3439118800.0,599914960.0,5.732677178112044
2355,2014-09-16,1626.39,1629.69,1598.86,1600.92,5045413600.0,599914960.0,8.410214674426522
2356,2014-09-17,1607.16,1609.53,1596.54,1604.92,2989564000.0,599914960.0,4.983312968224697
2357,2014-09-18,1601.5,1616.48,1596.72,1609.87,3347402000.0,599914960.0,5.579794176161235
2358,2014-09-19,1609.86,1623.24,1604.71,1619.58,3038953200.0,599914960.0,5.06563997003842
2359,2014-09-22,1613.81,1613.81,1580.97,1583.89,2997896800.0,599914960.0,4.997202936896256
2360,2014-09-23,1584.29,1598.65,1584.16,1595.64,2402464000.0,599914960.0,4.0046742624988045
2361,2014-09-24,1589.34,1628.51,1586.7,1625.73,4533270400.0,599914960.0,7.556521677672449
2362,2014-09-25,1633.44,1636.22,1613.53,1618.52,3750253600.0,599914960.0,6.251308685484356
2363,2014-09-26,1613.91,1618.32,1605.53,1616.09,2620004000.0,599914960.0,4.367292324232088
2364,2014-09-29,1621.09,1627.19,1613.79,1621.82,3920492000.0,599914960.0,6.535079571944664
2365,2014-09-30,1623.04,1625.01,1615.07,1619.7,3337974400.0,599914960.0,5.564079282170259
2366,2014-10-08,1625.26,1633.62,1614.5,1633.57,3878025200.0,599914960.0,6.464291538920783
2367,2014-10-09,1633.54,1639.17,1624.22,1634.04,4035723200.0,599914960.0,6.72715879597335
2368,2014-10-10,1626.58,1630.37,1616.67,1621.71,3684314800.0,599914960.0,6.141395107066508
2369,2014-10-13,1614.2,1614.2,1593.66,1605.99,3387618800.0,599914960.0,5.646831677609773
2370,2014-10-14,1603.35,1614.98,1595.25,1600.3,3300689200.0,599914960.0,5.501928473328953
2371,2014-10-15,1599.9,1615.31,1593.39,1612.77,3458331600.0,599914960.0,5.764703050579035
2372,2014-10-16,1602.38,1629.09,1599.16,1608.74,4969448800.0,599914960.0,8.28358872730895
2373,2014-10-17,1608.98,1616.37,1592.7,1608.52,4325261200.0,599914960.0,7.20979053431173
2374,2014-10-20,1613.8,1615.39,1606.12,1612.4,2867398200.0,599914960.0,4.779674439190515
2375,2014-10-21,1612.1,1615.29,1599.86,1600.84,3036666200.0,599914960.0,5.06182776305495
2376,2014-10-22,1602.45,1612.75,1596.14,1597.12,2928230800.0,599914960.0,4.881076477906135
2377,2014-10-23,1595.82,1604.5,1584.62,1586.56,3397576800.0,599914960.0,5.663430696910775
2378,2014-10-24,1587.91,1592.32,1580.71,1583.42,2688345200.0,599914960.0,4.481210470230647
2379,2014-10-27,1572.89,1572.89,1556.54,1559.91,2473160000.0,599914960.0,4.1225176314989715
2380,2014-10-28,1562.75,1586.3,1562.75,1585.74,2757734800.0,599914960.0,4.596876197253024
2381,2014-10-29,1591.28,1616.06,1586.17,1608.4,4000484800.0,599914960.0,6.668419804033558
2382,2014-10-30,1607.48,1623.74,1602.55,1619.1,5007805600.0,599914960.0,8.347525789321873
2383,2014-10-31,1623.65,1665.46,1623.32,1657.29,8329494400.0,599914960.0,13.884458557259515
2384,2014-11-03,1662.75,1664.43,1646.43,1651.05,5894742400.0,599914960.0,9.825963333203093
2385,2014-11-04,1648.11,1650.81,1639.68,1645.62,5838929200.0,599914960.0,9.732928147016038
2386,2014-11-05,1645.29,1647.66,1632.72,1637.62,5181332800.0,599914960.0,8.636778786113284
2387,2014-11-06,1639.93,1643.19,1625.99,1635.96,4019334400.0,599914960.0,6.699840257359143
2388,2014-11-07,1637.14,1667.7,1633.03,1640.32,6729359200.0,599914960.0,11.217188516185693
2389,2014-11-10,1671.22,1689.05,1657.14,1689.02,8556244800.0,599914960.0,14.262429461669035
2390,2014-11-11,1701.22,1740.92,1693.24,1710.88,13375732800.0,599914960.0,22.296048093216413
2391,2014-11-12,1699.2,1731.33,1693.38,1731.02,6601756400.0,599914960.0,11.004487035962564
2392,2014-11-13,1734.17,1750.84,1720.73,1726.34,7996893600.0,599914960.0,13.33004531175552
2393,2014-11-14,1719.58,1729.72,1706.84,1728.8,6124875600.0,599914960.0,10.20957303681842
2394,2014-11-17,1758.99,1758.99,1706.94,1708.1,5815895200.0,599914960.0,9.69453270510207
2395,2014-11-18,1709.14,1709.28,1676.44,1679.42,5511740800.0,599914960.0,9.187536846889099
2396,2014-11-19,1675.84,1681.97,1667.9,1671.65,4078235200.0,599914960.0,6.798022173009321
